商品名称,券后价,店铺名称,好评数
马来人参糖能量糖原装进口hammer真马来西亚能量糖红糖金糖HXM 红糖3颗提神醒脑精力糖,70.0,个人养生保健小铺小店,6
立威硬拾立 人参糖压片糖果  发加强版硬拾力 一盒,321.0,派维诗大药房旗舰店,0
山姆代购胡庆余堂破壁灵芝孢子粉60g（1.5g*40）蓝帽子认证,661.0,邻吉仕大药房旗舰店,0
福牌阿胶 燕窝固元糕阿胶糕200g 送女友送老婆父母长辈妈妈生日礼物情人节七夕礼物 营养品 燕窝款2盒（送礼袋）,113.0,福牌阿胶药品旗舰店,6
即食花胶白花胶藜麦红枣孕妇营养品养胎 孕妇食品 代餐 粥 月子补品 送妈妈的礼物 送父母长辈的礼物 【滋养有范】椰乳百合燕窝粥252g*4碗,101.68,榷眉传统滋补专营店,100
人参归脾膏裨健古法熬制滋养膏300g/瓶 1 1盒装,18.46,启焰大药房旗舰店,0
【药房直售】西藏旅游装备西藏旅游红景天口服液 高原红景天正宗红景天 红景天单盒【大规格24粒】12天,48.0,珀菲娜大药房旗舰店,0
【有机认证】陇宇有机枸杞祁连山头茬免洗即食红枸杞子特优级特级无硫磺贡果枸杞宁夏构记泡茶泡水零食小包装 250g*2袋【180贡果50小包】,95.79,陇宇滋补官方旗舰店,100
藏红花 正宗西藏特级红花 七夕礼物送老婆 补品 礼盒送礼 妈妈生日礼物 送老婆实用礼物 特级头茬藏红花[1瓶装],25.2,榷眉传统滋补专营店,2
医院乌梅汤2.0同款浙江杭州古法酸梅汤中药原材料包冲泡饮家庭装下午茶消食减肥脂肪茶夏日酸甜水果茶 单人装酸梅汤12g*12包,41.54,膳食補养生店,10
【药房直售】德杏堂 人参红枣茶 枸杞红茶元气茶茶包苦荞黄精 荞黄精一盒,105.0,启焰大药房旗舰店,1
云米家用净水器伴侣管线机 秒速制热五档控温 长效除菌 定量取水 8米水路 免费上门安装 黑色管线机Master 2S APP手机互联,999.0,云米净水设备旗舰店,100
沃特浦封闭剂固定基面界面剂墙固内墙地固剂地面加固剂混凝土增强固沙宝 1kg 浓缩液【约刷20平】,67.0,沃特浦官方旗舰店,1400
立邦 补墙膏净味补墙漆翻新家用修补膏去污神器白墙修复墙面漆升级版 【补色专用】净味补墙漆300g,28.87,立邦旗舰店,500
多乐士（Dulux）致悦金装净味五合一乳胶漆 室内墙面漆防霉油漆 A750【吴磊推荐】 18L大桶 白漆 不可调色,939.0,Dulux多乐士官方旗舰店,100
沃特浦防水涂料房顶楼顶屋顶外墙聚氨酯补漏王漏水胶防漏材料耐高温防晒 【30斤水泥色】 15kg 单遍约30㎡,290.0,沃特浦官方旗舰店,5200
沃特浦防水胶带丁基胶防水胶贴胶布屋顶补漏材料房顶漏水王强力卷材防漏 升级加厚款【5cm宽*5m长】,16.8,沃特浦官方旗舰店,23000
立邦美缝剂防水防霉甄美缝瓷砖地砖填缝剂美缝专用工具美缝胶勾缝剂 太空银【热销/亮面砖推荐】,34.9,立邦旗舰店,84000
三勒浆抗疲劳增强免疫力调节口服液耐缺氧保健营养食品青少年学生成人熬夜加班 一箱装（30ml*30瓶）（熬夜加班抗疲劳）,348.0,三勒浆官方旗舰店,1200
【药房直发】养生堂 蛋白粉 400g(40袋) 增强免疫力中老年保健营养品 乳清大豆动植物双蛋白质粉 蛋白粉200g(1罐),44.8,堡思曼大药房旗舰店,0
[买3送1]寿美原码复合海参肽粉小分子多肽粉鱼胶原蛋白肽pqq肺槲皮素中老年营养食品150克 复合海参肽150g*1盒,243.0,寿美原码营养健康官方旗舰店,3
【药房直售】牛初乳素胶囊口服免疫球蛋白乳铁蛋白婴幼儿调节60粒/瓶,253.0,珀菲娜大药房旗舰店,0
Dr.LPS元气UP日本原装进口大人儿童肠胃肠道免疫营养品中老年补品抵御力术后放化疗后综合营养素粉剂 8盒超值装+赠1盒同款+赠1盒Dr.LPS原动力U,15440.0,DrLPS旗舰店,10
北京同仁堂 一日一泡人参枸杞九宝养生茶男士玛咖黄精参杞杜仲雄花八宝茶红枣 1盒30包,17.0,派维诗大药房旗舰店,0
【官方】NBB男士修复膏可搭阴径海绵体受损发育持久二次变硬助勃起不射变大变粗增大增长增粗延时男性用品 【战力激活】一瓶*基础装,318.0,益亘美卖场店,2000
REOTT美国进口虾青素雨生红球藻胶囊口服虾青素精华8mg/粒 【2瓶装】虾青素软胶囊,230.0,REOTT海外旗舰店,10
【原装进口】LIFEFIRE胶原蛋白肽搭白番茄美白饮抗糖麦角硫因nad+抗衰老美容养颜NMN小分子肽 7盒周期装【买5送2.】饱满嘭弹,2840.0,LIFEFIRE海外旗舰店,200
汤臣倍健葡萄籽光盾片BYHEALTH美白抗氧化保健品美容养颜含维生素C原花青素内调祛斑原装进口 葡萄籽90粒+女士护肝120粒【双重呵护 美颜护肝,268.0,汤臣倍健（BYHEALTH）营养保健海外旗舰店,5
【大药房直售】【实体直营】盖氏百消丹祛调节内调蝴蝶斑肝斑女性百消丹芙葆丸当归川芎丸 1盒装4瓶【 1盒装4瓶【54g/瓶】可服用24天,58.64,邻吉仕大药房旗舰店,0
月神鱼油97%高纯度深海鱼油软胶囊omega-3成人中老年心脑血管DHA EPA无腥易吞服 30粒/盒,120.0,月神海外京东自营旗舰店,10
BYHEALTH汤臣倍健辅酶q10呵护心血管心肌心脏非还原型200mg高含量辅酶素含维E维B1维K2 【备孕优选】200mg复合辅酶Q10 60粒,129.0,汤臣倍健（BYHEALTH）营养保健海外旗舰店,4
Nutraxin进口脑活素补充脑营养增加提高脑部记忆力脑供血不足头晕中老年痴呆大小脑萎缩可配治的疗药 1瓶 补充脑营养修复脑神经能搭配保健品防预调理,159.0,永康海外专营店,500
【血糖5.o】DIGAPLUS西班牙抗糖灵搭二甲降双胍降高血糖平衡片尿病口服胰岛铬元素苦瓜素冷杉 3盒周期装【立减.300】,1069.0,DIGAPLUS海外旗舰店,200
德国Bioloving 男士复合维生素矿物质 植物多种b族维c生物素综合锌镁硒微量元素增强营养补充剂 男复合缓释胶囊 180粒_半年量,799.0,Bioloving海外旗舰店,400
多维片孕妇备孕叶酸片孕妇专用补铁创盈金 营养多种维生素叶酸多 30片,107.64,启焰大药房旗舰店,0
Naturewise进口阳光瓶2000iu单位活性25羟基维生素D3成人孕妇软胶囊维他命vd3补钙 （1瓶装）2000iu成人/孕期/青少年，360粒,208.0,naturewise海外旗舰店,400
【官方授权】哈药朴雪牌铁维生素B12口服液葡萄糖酸亚铁补铁口服液儿童女士孕妇成人青少年老人送礼盒装 【喝护气色-1个月量】90支装*1盒,283.0,创唐营养保健旗舰店,100
EZZ澳洲成长丸进口 成长胶囊成长丸 赖氨酸生长素钙片 成长个补钙助力长高发育儿童青少年学生 2代成长胶囊【3瓶装】赖氨酸含量提升20%,1147.0,EZZ海外官方旗舰店,1000
Move Free益节 氨糖软骨素钙片绿瓶120粒*2 维骨力MSM 补氨基葡萄糖 骨维力 成人中老年人护关节营养品,404.2,MoveFree益节维骨力海外京东自营旗舰店,350000
美国进口益节 Ultra骨胶原白蛋白维骨力氨糖软骨素白瓶75粒 白瓶75粒 2瓶优惠装 1瓶装75粒,113.0,艾薇容大药房旗舰店,0
南京同仁堂DHA蓝莓叶黄素 叶黄素软糖 蓝莓叶黄素软糖 儿童成人蓝莓叶黄素 【DHA蓝莓叶黄素】8盒,19.9,碧迪 BEDY旗舰店,100
【药房直售】华北制药DHA藻油磷脂酰丝氨酸片 ps儿童成人神经酸高中生增强专注记忆力 1盒体验装【聪明大脑过目不忘】,27.0,珀菲娜大药房旗舰店,0
BYHEALTH汤臣倍健闪睡片 褪黑素安眠药助睡药片改善睡眠深度睡眠药失眠助眠成人退黑素 30片*1盒【睡眠黑科技】,159.0,汤臣倍健（BYHEALTH）营养保健海外旗舰店,100
氧多宝泡腾片12片装西藏拉萨自驾抗高原旅游反应3岁以上儿童成人可服用药房同售可配合红景天胶囊口服液 1盒装【下单3盒加1盒】,68.0,恒通丽康保健品专营店,200
英国进口DOBO噗噗片 通便润肠便秘药酵素清肠片去油减肥排宿便膳食纤维益生元肠胃调理升级乐康西梅片 【含量升级25% 特添益生元】50片/瓶,80.0,DOBO海外旗舰店,2000
MDClege女神30粒细腿丸原装进口黑姜荜拨提取物消浮肿纤腿丸瘦腿美体减I肥塑身消水易肿,159.0,MDC海外旗舰店,10
美赞臣无乳糖奶粉适用乳糖不耐受婴儿腹泻400克 1罐,197.0,美赞臣官方专卖店,400
【药房直售】比特左旋肉碱 康比特左旋肉碱60粒 4重滤网 快排油顽固型 肌刻左旋肉碱60粒*2瓶,140.0,艾薇容大药房旗舰店,0
红参松花粉黑芝麻压片糖果 54g 用脑过度偏头疼 90粒 疼 90粒,253.42,启焰大药房旗舰店,0
贵州飞茅酒海外版金装53度酱香型白酒500ml*6瓶礼盒装贈礼一整箱 一箱6瓶装,140.0,堡思曼大药房旗舰店,2
滴适宝D-SorbCECT8330 CECT7894益生菌滴剂戊糖片球菌儿童益 94益 94益生菌,205.12,启焰大药房旗舰店,0
goodhealth好健康镁梦片儿童镁元素补充剂d3复合维生素vc矿物质锌宝宝助眠片促发育 镁梦片100粒/瓶,158.0,goodhealth母婴海外旗舰店,40
高培冰极藻油DHA凝胶糖果 婴幼儿童dha新生儿孕妇ARA ALA 视力 胶囊70粒 藻油DHA70粒*1罐,309.0,GoldMax高培旗舰店,100
蓓澳儿brauer乳铁蛋白儿童婴幼儿宝宝儿童成人液体乳铁蛋白滴剂23ml,159.0,Brauer海外京东自营旗舰店,200
【大药房直售】北京同仁堂3盒装大麦若叶青汁粉酵素清汁代餐粉 代餐粉,60.0,邻吉仕大药房旗舰店,0
ZOBO正牌抛弃型烟嘴过滤器一次性过滤烟嘴男女士粗中细支三用 ZB- 405五重活性炭烟嘴100支,60.0,ZOBO正牌烟嘴经营部,60
海尔（Haier）零冷水壁挂炉天燃气采暖炉锅炉家用变频节能地暖生活水洗浴两用燃气供暖恒温手机智控 PW3 26KW 121-180㎡ 升级双增压零冷水,7899.0,海尔智慧浴室旗舰店,0
LGStyler衣物护理机 智能热泵变频干衣机 衣服塑形熨烫烘干 蒸汽除菌除螨除皱 嵌入式家用消毒衣柜 【24新品镜面款】5衣+1裤 SC5GMR80H,30499.0,LG洗衣机旗舰店,100
立邦门缝门底密封条窗户防风挡风神器门窗房门隔音密封条隔音门贴 【买1送1】白色-1根,14.9,立邦旗舰店,100
蓝头鱼max冰蓝粉鱼竿手杆超轻超硬19调黑坑野钓综合竿大物竿台钓竿新手 6.3m 6h超硬19调狂拉大物+礼包,107.9,蓝头鱼渔具旗舰店,40
蓝头鱼M调路亚竿2.1米直柄枪柄单竿超轻超硬钓鱼竿路亚竿翘嘴鲈鱼泛用 2.1米 直柄 黑色 M调,44.9,蓝头鱼渔具旗舰店,8
蓝头鱼达瓦狄手竿钓鱼竿短节手杆套装组合超轻台钓竿鱼杆手杆溪流竿 5.4m +竿稍+礼包,44.0,蓝头鱼渔具旗舰店,1
蓝头鱼碳素钓鱼竿超轻超硬鱼竿28偏37调台钓竿渔具手竿鲫鱼鲤 3.6m 宝石蓝,46.9,蓝头鱼渔具旗舰店,0
蓝头鱼【名伦狼王远投竿】巨物远投竿海钓竿抛竿超硬长节远投竿轮作可投 3.6m 单杆（只有杆子）,109.0,蓝头鱼渔具旗舰店,3
悍将加强黑袖有倒刺日本进口散装钩子袖钩罗非钩白条钩黑坑鲫鱼钩 100C黑袖有刺(50枚) 8号,14.58,河渔户外渔具小店,4
美标壁挂式马桶墙排入墙式马桶悬空挂壁式坐便器智能挂厕组合进口马桶 【免费安装】高水箱智能壁挂马桶,4499.0,美标卫浴官方旗舰店,20
九牧（JOMOO）普通马桶盖通用配件快拆缓降马桶圈易洁耐用坐便盖 【U型快拆缓降】97G1021S,109.0,九牧全屋定制官方旗舰店,7
美标家用半入式台上盆半嵌入式台盆洗脸盆洗手池单孔（不含龙头） F519,1129.0,美标卫浴官方旗舰店,7
九牧（JOMOO）角阀加厚全铜冷热水器马桶家用加长三角阀八字阀止水阀门开关 两只装（1冷1热）,39.8,九牧家装旗舰店,6300
唯酷（wicue）Chamelo时尚滑动调光墨镜智能眼镜男女户外开车防晒太阳镜礼盒 VR3039-五级调光,1056.0,唯酷wicue官方旗舰店,10
陌痕新款TR90近视眼镜无金属无螺丝监狱看守所专用全塑眼镜框可配近视 男款磨砂黑 超薄1.67防蓝光（0-1000度）,184.0,陌痕眼镜旗舰店,80
仁和【大药房直售】知女防脱发育发液护发固发头皮护理精华掉 1,46.0,邻吉仕大药房旗舰店,1
优泽胰岛素注射笔针头 0.23（32G）*4mm超薄壁糖尿病儿童孕妇低痛胰岛素国产一次性诺和盈无菌减肥针头21支装,72.0,BD新优锐京东自营旗舰店,42000
飞利浦PHILIPS 飞利浦家用呼吸机配件呼吸管路面罩鼻面罩管路 螺 螺纹管喉管,24.68,启焰大药房旗舰店,2
【药房直售】护眼仪眼部按摩仪眼睛按摩器眼部加热热敷充电眼保仪 2023Pro热敷+按摩+护眼音乐(灰 +语音播报,107.0,珀菲娜大药房旗舰店,0
THRoyal泰国原装进口天然乳胶床垫 橡胶床垫单双人家用宿舍软垫可定制 厚5cm-95D密度(硬度升级) 120*200cm,939.0,THRoyal官方旗舰店,2800
肃音奶油风梳妆台卧室现代简约小户型带镜子化妆桌 奶油白60cm桌+储物灯镜+蝴蝶椅 整装,759.0,肃音家具旗舰店,10
乐歌电脑椅家用书房卧室书桌椅子轻奢化妆椅学习舒适久坐办公家居椅 【新品】可躺真皮老板椅YH71Pro,1549.0,乐歌旗舰店,10
黄桃 鞋柜门口入户柜一体超薄带抽屉翻斗式鞋柜 80长24厚120高（双层双抽） 组装,441.0,黄桃旗舰店,800
九牧（JOMOO）电动晾衣架家用多功能语音遥控升降伸缩照明晒防锈0016S/1100S 感应照明+语音+记忆高度1100,999.0,九牧家装旗舰店,30
蝶缘晾衣架手摇单杆阳台顶装固定杆铝合金凉晒衣架手动升降晾衣杆吊杆 【凹槽防风款】【银】杆长2.40米 双杆单手摇【包安装】独立升降,483.0,蝶缘旗舰店,6
蝶缘顶天立地晾衣架折叠凉晒衣架晒被子伸缩晾衣杆家用多功能挂衣服架 【深空灰】横杆款40夹袜架+2翅膀,1201.0,蝶缘旗舰店,40
蝶缘阳台伸缩晾衣架铝合金衣架挂架吊顶防风吊杆晒衣架顶装固定晾衣杆 杆长2.4m+底座29-43厘米可调节 【不包安装】,233.0,蝶缘旗舰店,1
蝶缘双层晾衣杆阳台顶装防风固定晾衣架铝合金衣架凉晒衣杆晒被子神器 上凹槽下凹槽双杆1.56米【银色】 【双底座高20CM】不包安装,298.0,蝶缘旗舰店,100
GROVE格露芙有机牛油果油核桃油亚麻籽油宝宝食用油婴儿辅食油热炒凉拌 牛油果油110ml,91.0,GROVE母婴旗舰店,20
首力水龙头过滤器家用净化自来水嘴通用防溅延伸花洒厨房宿舍滤水神器 【六重过滤】增压防溅-蓝色,11.56,首力家居旗舰店,10
ubras轻薄蝉翼防晒衣女外套后背捏褶连帽凉感冰丝透气户外防晒服 馥芮白色 M,99.0,ubras奥莱官方旗舰店,3
猫人2024新款冰丝防晒衣女UPF50+防紫外线外套夏季皮肤风衣薄款骑行服 KY9109A银灰-男 2XL,89.9,猫人户外鞋服旗舰店,1000
奥克斯（AUX）空调 变频冷暖  自清洁 30秒速冷 60秒速热 立式圆柱柜机 一级能效 柜挂套装  柜机立式 空调圆柱 大2匹一级能效WIFI智控高温自清洁,3994.0,奥克斯云金专卖店,1200
祖莉（JOLLY）Jolly祖莉提摩西草2023新草嫩草 兔子龙猫荷兰猪粮饲料幼兔干草 提摩西嫩草,34.0,宠物干线旗舰店,400
旷古农业东北新鲜油豆角一点红油豆角 农家蔬菜 健康轻食 4斤,46.9,旷古农业生鲜专营店,50
毓婷卡波姆妇科凝胶阴道填塞宫颈炎糜烂异味瘙痒疼痛白带异常私处抑菌凝胶 5盒疗程装【阴道炎症】,89.0,毓婷医疗器械旗舰店,100
广济桥（GUANGJIQIAO）卧床带管尿壶老人男女软胶接尿口不伤皮肤不加厚大容量小便器 紫色 女款标配,80.0,派维诗大药房旗舰店,0
麻麻康盆底肌修复仪产后家用子宫康复治疗仪腹直肌分离修复仪器凯格尔盆底肌训练器阴道哑铃漏缩尿彭脱垂 【多功能康复仪mmk430】+康复礼包,3380.0,麻麻康旗舰店,600
布班迪乳霜纸婴儿柔纸巾宝宝专用手口云柔巾软面巾纸可湿水纸巾保湿抽纸 3包 200抽 3层 乳霜巾,9.9,布班迪母婴用品旗舰店,2
Wendell Estate Honey温德尔庄园白蜜加拿大进口蜂蜜纯正天然野生无添加儿童孕妇百花蜜 1kg(2.2lbs)*1罐,408.0,温德尔庄园店,5
RedDog红狗猫草片化毛球片 猫咪排毛去毛球肠胃调理 成猫幼猫宠物营养补充剂维生素 猫草片(200片/瓶),34.0,红狗旗舰店,1100
RedDog红狗鱼油猫咪狗狗宠物卵磷脂软磷脂爆毛防掉毛 猫狗维生素护肤美毛 鱼油胶囊100粒（30-50天用量）,89.0,红狗旗舰店,1000
RedDog红狗钙片液体钙软骨素 狗狗猫咪健骨补钙犬猫发育关节宝 【犬猫】钙王钙片(200片),54.0,红狗旗舰店,1300
RedDog红狗营养膏化毛膏58g猫咪狗狗鱼油维生素 宠物爆毛防掉毛补钙排毛球 化毛膏58g,26.0,红狗旗舰店,500
追觅官翻机S30Pro Ultra双机械臂版扫地机器人热水洗主动切割毛发自集尘 全能基站智能扫拖一体 S30 Pro Ultra水箱版轻微试用 B级,2989.0,追觅扫地机官翻机旗舰店,80
追觅官翻机吸尘器V16S家用无线手持车用吸尘器210AW大吸力 85分钟长续航 可除螨 宠物家庭适用 绿光显 绿光显尘大吸力V12S【几乎全新B级】,949.0,追觅清洁除尘官翻机旗舰店,100
苏泊尔（SUPOR）家用除螨仪 床上吸尘除螨虫大吸力 手持除螨机去螨虫除螨仪器多功能杀菌除湿除螨神器吸尘除螨仪 VCM12T,285.0,苏泊尔家康专卖店,100
苏泊尔（SUPOR）电熨斗 家用蒸汽熨斗小型平烫便携 手持熨烫机家用大功率烫衣服神器 迷你电烫斗 YD05BT-18,113.0,苏泊尔家康专卖店,200
海尔（Haier） 16L内衣内裤消毒器带烘干 紫外线杀菌婴儿奶瓶消毒玩具奶嘴碗筷杀菌烘干器 U304D智能触控屏 16颗紫外线灯珠消毒,589.0,海尔母婴电器旗舰店,100
首力除湿袋吸潮防潮防霉包衣物袋吸湿气宿舍学生悬挂式包吸湿神器 10袋【不够用】,9.7,真子装饰材料旗舰店,5
